curriculum_vocab_id,curriculum_word,curriculum_version,master_word,cefr,freq_rank,freq_grade,meaning_ko,match_type
3155,hero,2015,Hero,A1,800,고빈도,"영웅, 주인공",exact
3156,hesitate,2015,Hesitate,A2,1750,고빈도,망설이다,exact
3157,hide,2015,Hide,A1,2897,고빈도,숨기다,exact
3158,high,2015,High,A1,150,고빈도,높은,exact
3159,highway,2015,Highway,A1,2500,중빈도,"고속도로, 간선 도로",exact
3160,hill,2015,Hill,A1,800,고빈도,언덕,exact
3161,hip,2015,Hip,A2,2800,중빈도,"엉덩이, 둔부",exact
3162,hire,2015,Hire,A2,2502,고빈도,고용하다,exact
3163,history,2015,History,A1,200,고빈도,역사,exact
3164,hit,2015,Hit,A1,2831,고빈도,치다,exact
3165,hobby,2015,Hobby,A1,800,고빈도,취미,exact
3166,hold,2015,Hold,A1,2773,최고빈도,잡다,exact
3167,hole,2015,Hole,A1,300,고빈도,구멍,exact
3168,holiday,2015,Holiday,A1,234,고빈도,"휴일, 공휴일, 휴가",exact
3169,holy,2015,Holy,A2,2100,중빈도,"신성한, 성스러운",exact
3170,home,2015,Home,A1,50,고빈도,"집, 가정",exact
3171,homework,2015,Homework,A1,500,고빈도,숙제,exact
3172,honest,2015,Honest,A1,800,고빈도,"정직한, 솔직한",exact
3173,honey,2015,Honey,A1,900,고빈도,"꿀, 애인",exact
3174,hook,2015,Hook,A1,900,고빈도,"갈고리, 걸이",exact
3175,hope,2015,Hope,A1,2640,고빈도,희망하다,exact
3176,horizon,2015,Horizon,A2,1707,고빈도,"지평선, 수평선",exact
3177,horn,2015,Horn,A1,1200,고빈도,뿔|경적,exact
3178,horror,2015,Horror,A2,1637,고빈도,공포,exact
3179,horse,2015,Horse,A1,678,고빈도,말,exact
3180,hospital,2015,Hospital,A1,890,고빈도,병원,exact
3181,host,2015,Host,B1,4123,고빈도,주최하다,exact
3182,hostage,2015,Hostage,B1,3901,중빈도,인질,exact
3183,hostile,2015,hostile,B2,8839,중빈도,적대적인,exact
3184,hot,2015,Hot,A1,234,고빈도,"더운, 뜨거운",exact
3185,hour,2015,Hour,A1,200,고빈도,시간,exact
3186,house,2015,House,A1,50,고빈도,집,exact
3187,household,2015,Household,A2,1562,고빈도,고빈도,exact
3188,how,2015,How,A1,225,고빈도,"어떻게, 얼마나",exact
3189,however,2015,However,A2,150,고빈도,"그러나, 하지만",exact
3190,hug,2015,Hug,A2,4926,중빈도,껴안다,exact
3191,huge,2015,huge,A2,,,거대한,exact
3192,human,2015,human,A2,,,"인간, 사람",exact
3193,hundred,2015,Hundred,A1,400,고빈도,백,exact
3194,hungry,2015,,,,,,none
3195,hunt,2015,Hunt,A2,2333,고빈도,사냥하다,exact
3196,hurry,2015,Hurry,A1,3127,고빈도,서두르다,exact
3197,hurt,2015,Hurt,A1,3620,최고빈도,다치게 하다,exact
3198,husband,2015,Husband,A1,876,고빈도,남편,exact
3199,hut,2015,Hut,A1,3210,중빈도,오두막,exact
3200,hypothesis,2015,hypothesis,B2,8842,중빈도,가설,exact
3202,ice,2015,Ice,A1,800,고빈도,얼음,exact
3203,idea,2015,Idea,A1,200,고빈도,"아이디어, 생각",exact
3204,ideal,2015,Ideal,A2,1500,중빈도,"이상적인, 완벽한",exact
3205,identical,2015,identical,B2,8843,중빈도,"동일한, 똑같은",exact
3206,identify,2015,Identify,A2,1557,고빈도,"식별하다, 확인하다",exact
3207,ideology,2015,Ideology,B2,3500,중빈도,"이념, 사상",exact
3208,if,2015,If,A1,35,고빈도,"만약, ~라면",exact
3209,ignore,2015,Ignore,A2,3050,고빈도,무시하다,exact
3210,ill,2015,Ill,A1,789,고빈도,"아픈, 병든",exact
3211,illusion,2015,illusion,B2,8845,중빈도,"환상, 착각",exact
3212,illustrate,2015,Illustrate,B1,2425,중빈도,설명하다,exact
3213,imagine,2015,Imagine,A2,2634,고빈도,상상하다,exact
3214,imitate,2015,Imitate,B1,4531,중빈도,모방하다,exact
3215,immediate,2015,Immediate,A2,1551,고빈도,"즉각적인, 당면한",exact
3216,immense,2015,Immense,B1,3000,중빈도,"엄청난, 막대한",exact
3217,immigrate,2015,Immigrate,B2,5828,중빈도,이민 오다,exact
3218,immune,2015,,,,,,none
3219,impact,2015,Impact,B2,2992,중빈도,영향을 주다,exact
3220,imperial,2015,imperial,B2,8846,중빈도,"제국의, 황제의",exact
3221,implement,2015,Implement,B2,3110,중빈도,실행하다,exact
3222,imply,2015,Imply,B1,1769,중빈도,암시하다,exact
3223,import,2015,Import,B1,1703,중빈도,"수입, 수입품",exact
3224,important,2015,Important,A1,200,고빈도,중요한,exact
3225,impose,2015,Impose,B2,5352,중빈도,부과하다,exact
3226,impress,2015,Impress,A2,1989,고빈도,감동시키다,exact
3227,improve,2015,Improve,A2,2531,고빈도,개선하다,exact
3228,in,2015,In,A1,10,고빈도,"안에, ~에",exact
3229,incentive,2015,Incentive,B2,3500,중빈도,"장려책, 유인",exact
3230,incident,2015,Incident,B1,1800,고빈도,"사건, 사고",exact
3231,incline,2015,Incline,B1,2800,중빈도,"경사, 기울기",exact
3232,include,2015,Include,A2,2577,고빈도,포함하다,exact
3233,income,2015,Income,B1,800,고빈도,"수입, 소득",exact
3234,incorporate,2015,Incorporate,B2,4866,중빈도,포함하다,exact
3235,increase,2015,Increase,A2,2534,고빈도,증가시키다,exact
3236,incredible,2015,Incredible,A2,1500,중빈도,"믿을 수 없는, 굉장한",exact
3237,indeed,2015,Indeed,A2,300,고빈도,"정말로, 참으로, 사실은",exact
3238,independent,2015,Independent,B1,700,고빈도,독립적인,exact
3239,index,2015,Index,B1,1617,중빈도,"색인, 지수",exact
3240,indicate,2015,Indicate,B1,3011,중빈도,나타내다,exact
3241,individual,2015,Individual,B1,800,고빈도,"개인, 개개의",exact
3242,induce,2015,induce,B2,8857,중빈도,"유도하다, 유발하다",exact
3243,industry,2015,Industry,B1,800,고빈도,"산업, 제조업; 근면",exact
3244,inevitable,2015,Inevitable,B1,1674,중빈도,불가피한,exact
3245,infant,2015,Infant,A2,2800,중빈도,"유아, 아기",exact
3246,infect,2015,,,,,,none
3247,infer,2015,infer,B2,8860,중빈도,추론하다,exact
3248,inflate,2015,Inflate,B1,4000,중빈도,"부풀리다, 팽창시키다",exact
3249,influence,2015,Influence,B1,2990,중빈도,영향을 주다,exact
3250,inform,2015,Inform,B1,2476,중빈도,알리다,exact
3251,informal,2015,Informal,A2,2500,중빈도,"비공식적인, 격식 없는",exact
3252,ingredient,2015,Ingredient,A2,2800,중빈도,"재료, 성분",exact
3253,inhabit,2015,Inhabit,B1,1996,중빈도,거주하다,exact
3254,inherent,2015,inherent,B2,8864,중빈도,"고유의, 내재하는",exact
3255,inhibit,2015,inhibit,B2,8865,중빈도,"억제하다, 방해하다",exact
3256,initial,2015,Initial,B1,1800,중빈도,"처음의, 초기의",exact
3257,initiate,2015,Initiate,B2,4584,중빈도,시작하다,exact
3258,inject,2015,Inject,B2,3171,저빈도,주사하다,exact
3259,injure,2015,Injure,B1,7692,중빈도,부상입히다,exact
3260,inn,2015,Inn,A2,3500,중빈도,"여관, 여인숙",exact
3261,innocent,2015,Innocent,A2,1800,고빈도,"결백한, 무죄의; 순진한",exact
3262,innovate,2015,,,,,,none
3263,input,2015,Input,B1,1200,중빈도,"입력, 투입, 조언",exact
3264,insect,2015,Insect,A1,800,고빈도,곤충,exact
3265,insert,2015,Insert,B1,1805,중빈도,삽입하다,exact
3266,inside,2015,Inside,A1,300,고빈도,"안에, 내부에",exact
3267,insight,2015,insight,B2,8869,중빈도,"통찰, 이해",exact
3268,insist,2015,Insist,B1,2450,중빈도,주장하다,exact
3269,inspect,2015,Inspect,B2,2693,저빈도,점검하다,exact
3270,inspire,2015,Inspire,B1,1950,고빈도,영감을 주다,exact
3271,install,2015,Install,B1,2366,중빈도,설치하다,exact
3272,instance,2015,Instance,B1,1853,중빈도,"사례, 경우",exact
3273,instant,2015,Instant,A2,800,고빈도,"순간, 즉시의",exact
3274,instead,2015,Instead,A2,300,고빈도,대신에,exact
3275,instinct,2015,Instinct,B1,1797,중빈도,본능,exact
3276,institute,2015,institute,B2,8873,중빈도,"제정하다, 설립하다",exact
3277,instruct,2015,Instruct,B1,2604,중빈도,지시하다,exact
3278,instrument,2015,Instrument,A2,900,고빈도,"기구, 도구, 악기",exact
3279,insult,2015,Insult,B1,5806,중빈도,모욕하다,exact
3280,insure,2015,Insure,B1,5608,중빈도,보험에 들다,exact
3281,integrate,2015,Integrate,B1,1933,중빈도,통합하다,exact
3282,intellectual,2015,Intellectual,B1,2500,중빈도,"지적인, 지식인",exact
3283,intelligent,2015,Intelligent,A2,1500,중빈도,"총명한, 지능적인",exact
3284,intend,2015,Intend,B1,4747,중빈도,의도하다,exact
3285,intense,2015,Intense,B1,2000,중빈도,"강렬한, 극심한",exact
3286,intent,2015,intent,B2,8879,중빈도,"의도, 목적",exact
3287,interact,2015,Interact,B1,3191,중빈도,상호작용하다,exact
3288,interest,2015,Interest,A2,500,고빈도,"흥미, 이자",exact
3289,interfere,2015,Interfere,B1,2024,중빈도,간섭하다,exact
3290,intermediate,2015,intermediate,B2,8881,중빈도,"중간의, 중급의",exact
3291,internal,2015,Internal,B1,2200,중빈도,"내부의, 국내의",exact
3292,international,2015,International,A2,900,고빈도,"국제적인, 국제의",exact
3293,interpret,2015,Interpret,B1,2463,중빈도,해석하다,exact
3294,interrupt,2015,Interrupt,B1,6813,중빈도,끼어들다,exact
3295,interval,2015,Interval,B1,1841,중빈도,간격,exact
3296,intervene,2015,intervene,B2,8883,중빈도,"개입하다, 끼어들다",exact
3297,intimate,2015,intimate,B2,8884,중빈도,"친밀한, 개인적인",exact
3298,into,2015,Into,A1,45,고빈도,"안으로, ~속으로",exact
3299,intrigue,2015,Intrigue,B1,3500,중빈도,"흥미를 끌다, 음모",exact
3300,introduce,2015,Introduce,A2,2444,고빈도,소개하다,exact
3301,invade,2015,invade,B2,8887,중빈도,"침입하다, 침략하다",exact
3302,invent,2015,Invent,B1,3670,고빈도,발명하다,exact
3303,invest,2015,Invest,B1,2490,중빈도,투자하다,exact
3304,investigate,2015,Investigate,B1,2596,중빈도,조사하다,exact
3305,invite,2015,Invite,A2,2732,고빈도,초대하다,exact
3306,involve,2015,Involve,B1,3045,중빈도,포함하다,exact
3307,iron,2015,Iron,A2,2290,고빈도,다리미질하다,exact
3308,irony,2015,irony,B2,8890,중빈도,"아이러니, 역설",exact
3309,irritate,2015,Irritate,B1,3800,중빈도,"짜증나게 하다, 염증을 일으키다",exact
3310,island,2015,Island,A1,900,고빈도,섬,exact
3311,isolate,2015,Isolate,B1,1799,중빈도,"분리하다, 고립시키다",exact
3312,it,2015,IT,A1,8,고빈도,그것,exact
3313,item,2015,Item,A1,800,고빈도,"품목, 항목, 물건",exact
3315,jail,2015,Jail,A2,2800,중빈도,"교도소, 감옥",exact
3316,jar,2015,Jar,A1,2300,중빈도,병,exact
3317,jaw,2015,Jaw,A1,2500,중빈도,턱,exact
3318,jeans,2015,Jeans,A1,900,고빈도,청바지,exact
3319,jet,2015,Jet,A2,2500,중빈도,제트기,exact
3320,job,2015,Job,A1,200,고빈도,"직업, 일",exact
3321,jog,2015,Jog,A2,2320,고빈도,조깅하다,exact
3322,join,2015,Join,A1,2733,고빈도,참여하다,exact
3323,joint,2015,Joint,B1,1200,중빈도,"공동의, 합동의",exact
3324,joke,2015,Joke,A1,800,고빈도,농담,exact
3325,journal,2015,Journal,B1,1100,중빈도,"일기, 학술지, 신문",exact
3326,journey,2015,Journey,B2,4287,고빈도,여행하다,exact
3327,joy,2015,Joy,A1,1800,중빈도,"기쁨, 즐거움",exact
3328,judge,2015,Judge,A2,2715,고빈도,판단하다,exact
3329,judicial,2015,judicial,B2,8892,중빈도,"사법의, 재판의",exact
3330,junior,2015,Junior,A2,2500,중빈도,"하위의, 주니어의",exact
3331,jury,2015,Jury,B1,2500,중빈도,배심원단,exact
3332,just,2015,Just,A2,50,고빈도,"단지, 방금, 공정한",exact
3333,justice,2015,Justice,B1,1500,중빈도,정의|공정,exact
3334,justify,2015,Justify,B2,3850,고빈도,양쪽정렬하다,exact
3336,keen,2015,Keen,B1,2500,중빈도,"열렬한, 예민한, 날카로운",exact
3337,keep,2015,Keep,A1,2797,최고빈도,유지하다,exact
3338,key,2015,Key,A1,150,고빈도,"열쇠, 비결, 해답",exact
3339,kick,2015,Kick,A1,1541,고빈도,고빈도,exact
3340,kid,2015,Kid,A1,700,고빈도,"아이, 어린이",exact
3341,kill,2015,Kill,A2,900,고빈도,"죽이다, 살해하다",exact
1837,kind,2015,Kind,A1,200,고빈도,"친절한, 상냥한",exact
3342,king,2015,King,A1,800,고빈도,왕,exact
3343,kit,2015,Kit,A2,1800,중빈도,"세트, 용품, 장비",exact
3344,kitchen,2015,Kitchen,A1,789,고빈도,"부엌, 주방",exact
3345,knee,2015,Knee,A1,1876,중빈도,무릎,exact
3346,knife,2015,Knife,A1,1234,중빈도,칼,exact
3347,knight,2015,Knight,A1,3457,중빈도,기사,exact
3348,knock,2015,Knock,A1,3085,고빈도,두드리다,exact
3349,knot,2015,Knot,A2,2000,중빈도,"매듭, 옹이",exact
3350,know,2015,Know,A1,18,고빈도,알다,exact
3352,label,2015,Label,B1,2402,중빈도,라벨을 붙이다,exact
3353,lack,2015,Lack,B1,3698,고빈도,부족하다,exact
3354,ladder,2015,Ladder,A1,2800,중빈도,사다리,exact
3355,lady,2015,Lady,A1,900,고빈도,"숙녀, 여성",exact
3356,lake,2015,Lake,A1,800,고빈도,호수,exact
3357,lamb,2015,Lamb,A1,900,고빈도,"어린 양, 양고기",exact
3358,lamp,2015,Lamp,A1,785,고빈도,"램프, 등",exact
3359,land,2015,Land,A2,4300,최고빈도,착륙하다,exact
3360,landscape,2015,Landscape,A2,1800,중빈도,"풍경, 경치",exact
3361,lane,2015,Lane,A1,1200,고빈도,"차선, 좁은 길",exact
3362,language,2015,Language,A1,150,고빈도,언어,exact
3363,lap,2015,Lap,A1,800,고빈도,무릎,exact
3364,large,2015,Large,A1,200,고빈도,"큰, 넓은",exact
3365,last,2015,Last,A2,7379,고빈도,지속하다,exact
3366,late,2015,Late,A1,200,고빈도,늦은,exact
3367,latter,2015,Latter,B1,2345,중빈도,후자의,exact
3368,laugh,2015,Laugh,A1,3459,최고빈도,웃다,exact
3369,launch,2015,Launch,B1,3313,고빈도,시작하다,exact
3370,laundry,2015,Laundry,A1,1876,고빈도,세탁물,exact
3371,law,2015,Law,A2,250,고빈도,"법, 규칙",exact
3372,lawn,2015,Lawn,A1,1505,고빈도,잔디밭,exact
3373,lawyer,2015,Lawyer,A2,900,고빈도,"변호사, 법률가",exact
3374,lay,2015,Lay,A2,3064,고빈도,눕히다,exact
3375,layer,2015,layer,B2,8901,중빈도,"층, 겹",exact
3376,lazy,2015,Lazy,A1,800,고빈도,"게으른, 나태한",exact
3377,lead,2015,Lead,A2,2510,고빈도,이끌다,exact
1824,leaf,2015,Leaf,A1,800,고빈도,잎,exact
3378,leak,2015,Leak,B1,3290,고빈도,새다,exact
3379,lean,2015,Lean,A2,1824,고빈도,기대다,exact
3380,leap,2015,Leap,B1,2317,중빈도,뛰어오르다,exact
3381,learn,2015,Learn,A1,2601,고빈도,배우다,exact
3382,lease,2015,Lease,B1,5606,중빈도,임대하다,exact
3383,leather,2015,Leather,A2,2500,중빈도,가죽,exact
3384,leave,2015,Leave,A1,2736,최고빈도,떠나다,exact
3385,lecture,2015,Lecture,A2,2000,중빈도,강의,exact
3386,left,2015,Left,A1,150,고빈도,왼쪽의,exact
3387,leg,2015,Leg,A1,300,고빈도,다리,exact
3388,legal,2015,Legal,B1,1200,중빈도,"합법적인, 법률의",exact
3389,legend,2015,Legend,A2,900,중빈도,"전설, 범례",exact
3390,legislate,2015,Legislate,B2,4900,중빈도,법률을 제정하다,exact
3391,legitimate,2015,legitimate,B2,8904,중빈도,"합법적인, 정당한",exact
3392,leisure,2015,Leisure,A2,2800,중빈도,"여가, 레저",exact
3393,lend,2015,Lend,A1,900,고빈도,빌려주다,exact
3394,lesson,2015,Lesson,A1,350,고빈도,"수업, 교훈",exact
3395,let,2015,Let,A1,7669,고빈도,허락하다,exact
3396,letter,2015,Letter,A1,150,고빈도,"편지, 문자",exact
3397,level,2015,Level,A2,300,고빈도,"수준, 단계",exact
3398,liberal,2015,liberal,B2,8907,중빈도,"자유로운, 진보적인",exact
3399,liberty,2015,Liberty,B1,3000,중빈도,자유,exact
3400,library,2015,Library,A1,500,고빈도,도서관,exact
3401,lid,2015,Lid,A1,1800,중빈도,뚜껑,exact
3402,lie,2015,Lie,A2,2838,고빈도,눕다,exact
3403,lift,2015,Lift,A1,1507,고빈도,들어올리다,exact
3404,light,2015,Light,A1,6731,최고빈도,불붙이다,exact
3405,like,2015,Like,A1,40,고빈도,"좋아하다, ~처럼, ~와 같이",exact
3406,likely,2015,Likely,A2,800,고빈도,아마도,exact
3407,likewise,2015,likewise,B2,8909,중빈도,마찬가지로,exact
3408,limit,2015,Limit,A1,1521,고빈도,"한계, 제한",exact
3409,line,2015,Line,A1,100,고빈도,"선, 줄",exact
3410,linguistic,2015,linguistic,B2,8912,중빈도,언어학적인,exact
3411,link,2015,Link,A2,2583,고빈도,연결하다,exact
3412,lion,2015,Lion,A1,800,고빈도,사자,exact
3413,lip,2015,Lip,A1,1200,고빈도,입술,exact
3414,liquid,2015,Liquid,A2,2500,중빈도,액체,exact
3415,list,2015,List,A1,800,고빈도,목록,exact
3416,listen,2015,Listen,A1,2621,고빈도,듣다,exact
3417,literal,2015,Literal,B1,4200,중빈도,문자 그대로의,exact
3418,literature,2015,Literature,A2,2800,중빈도,문학,exact
3419,little,2015,Little,A1,150,고빈도,"작은, 어린",exact
3420,live,2015,Live,A1,2811,최고빈도,살다,exact
3421,livingroom,2015,,,,,,none
3422,load,2015,Load,A2,3283,고빈도,싣다,exact
3423,loan,2015,Loan,A2,1800,중빈도,"대출, 융자",exact
3424,local,2015,Local,A2,500,고빈도,"지역의, 현지의",exact
3425,locate,2015,Locate,B1,2592,중빈도,위치를 찾다,exact
3426,lock,2015,Lock,A2,2857,고빈도,잠그다,exact
3427,log,2015,Log,B1,5560,고빈도,로그인하다,exact
3428,logic,2015,Logic,B1,1884,중빈도,논리,exact
3429,lone,2015,Lone,A2,4000,중빈도,"외로운, 혼자의",exact
3430,long,2015,Long,A1,100,고빈도,"긴, 오랫동안",exact
3431,look,2015,Look,A1,330,고빈도,"보다, 보이다",exact
3432,loose,2015,Loose,A1,800,고빈도,"헐렁한, 풀린",exact
3433,lose,2015,Lose,A1,2751,고빈도,잃다,exact
3434,loss,2015,Loss,A2,800,중빈도,"상실, 손실, 잃음",exact
3435,lot,2015,lot,A1,,,"다량, 많음",exact
3436,loud,2015,Loud,A1,600,고빈도,"시끄러운, 큰 소리의",exact
3437,lounge,2015,Lounge,A2,2500,중빈도,"라운지, 휴게실; 빈둥거리다",exact
3438,love,2015,Love,A1,2722,최고빈도,사랑하다,exact
3439,low,2015,Low,A1,400,고빈도,낮은,exact
3440,loyal,2015,Loyal,A2,1771,고빈도,충성스러운,exact
3441,luck,2015,Luck,A1,600,고빈도,운,exact
3442,lump,2015,Lump,A2,3500,중빈도,덩어리,exact
3443,lunch,2015,Lunch,A1,500,고빈도,점심,exact
3444,luxury,2015,Luxury,A2,3200,중빈도,"사치, 호화",exact
3446,machine,2015,Machine,A1,400,고빈도,기계,exact
3447,mad,2015,Mad,A1,700,고빈도,"화난, 미친",exact
3448,magazine,2015,Magazine,A1,800,고빈도,잡지,exact
3449,magnet,2015,Magnet,A2,1200,고빈도,자석,exact
3450,magnificent,2015,Magnificent,A2,2800,중빈도,"웅장한, 멋진",exact
3451,mail,2015,Mail,A1,456,고빈도,"우편, 우편물",exact
3452,main,2015,Main,A1,234,고빈도,"주요한, 주된",exact
3453,maintain,2015,Maintain,B1,2526,중빈도,유지하다,exact
3454,major,2015,Major,B1,500,고빈도,"주요한, 중대한; (음악) 장조의; (군대) 소령",exact
3455,majority,2015,Majority,B1,800,고빈도,"대다수, 과반수",exact
3456,make,2015,Make,A1,60,고빈도,"만들다, ~하게 하다",exact
3457,male,2015,Male,A1,900,고빈도,"남성의, 수컷의",exact
3458,man,2015,Man,A1,100,고빈도,"남자, 사람",exact
3459,manage,2015,Manage,A2,2509,고빈도,관리하다,exact
3460,manifest,2015,manifest,B2,8925,중빈도,"나타내다, 분명히 하다",exact
3461,manipulate,2015,Manipulate,B1,2057,중빈도,조작하다,exact
3462,manner,2015,Manner,A2,800,고빈도,"태도, 방식, 예절",exact
3463,manufacture,2015,Manufacture,B2,3668,중빈도,제조하다,exact
3464,many,2015,Many,A1,50,고빈도,많은,exact
3465,map,2015,Map,A1,300,고빈도,지도,exact
3466,margin,2015,margin,B2,8928,중빈도,"여백, 차이",exact
3467,marine,2015,Marine,B1,2800,중빈도,"바다의, 해양의",exact
3468,mark,2015,Mark,A2,3179,고빈도,표시하다,exact
